user-definedlabeln,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2
1.0,43.0,69.0,-1.0,963697.0,167402.0,46656.0,28381.0,6138.0,18407.0,8448.0,6100.0
0.0,53.0,66.0,-196.0,2146748.0,67728.0,23070.0,14206.0,16483.0,9252.0,4538.0,2615.0
1.0,60.0,69.0,11.0,1134077.0,54060.0,9464.0,22718.0,16713.0,26528.0,6049.0,1897.0
1.0,38.0,60.0,92.0,148034.0,68874.0,16794.0,52620.0,12433.0,19191.0,22536.0,8531.0
0.0,0.0,0.0,2047.0,749562.0,214890.0,73444.0,101934.0,134241.0,125766.0,134556.0,111704.0
0.0,67.0,64.0,7.0,1102486.0,24494.0,14102.0,10958.0,6206.0,6965.0,3053.0,1235.0
0.0,81.0,48.0,-10.0,47880.0,19515.0,5029.0,3692.0,21791.0,21618.0,8214.0,4340.0
1.0,60.0,34.0,137.0,178283.0,43141.0,2398.0,12274.0,3636.0,2823.0,2069.0,1773.0
1.0,29.0,53.0,-38.0,79790.0,50330.0,1252.0,3620.0,1916.0,2697.0,1852.0,274.0
1.0,48.0,37.0,113.0,446569.0,193415.0,34287.0,9483.0,6692.0,17452.0,13422.0,8706.0
0.0,64.0,63.0,242.0,2494775.0,233763.0,51210.0,59253.0,24297.0,44230.0,17870.0,4552.0
1.0,11.0,83.0,7.0,568450.0,79829.0,26598.0,10087.0,4000.0,2498.0,7050.0,811.0
0.0,53.0,69.0,49.0,12804.0,8007.0,9919.0,30445.0,3226.0,4502.0,1780.0,1819.0
1.0,56.0,41.0,91.0,1021133.0,56674.0,3203.0,30731.0,9920.0,33413.0,30516.0,9288.0
0.0,67.0,64.0,33.0,445988.0,343582.0,34892.0,17292.0,22737.0,18109.0,9837.0,6388.0
0.0,56.0,80.0,277.0,39423.0,27542.0,13668.0,17935.0,17883.0,10708.0,2269.0,3916.0
0.0,37.0,48.0,17.0,147701.0,9186.0,2085.0,4619.0,3275.0,2173.0,2970.0,2203.0
1.0,24.0,44.0,155.0,717043.0,72643.0,23809.0,45613.0,15260.0,14679.0,12838.0,4349.0
1.0,63.0,34.0,6.0,11571.0,20726.0,1150.0,4247.0,3926.0,5107.0,3730.0,5140.0
0.0,0.0,0.0,2047.0,2145074.0,248808.0,61373.0,66802.0,173152.0,67333.0,118606.0,61894.0
1.0,51.0,63.0,-56.0,851895.0,267242.0,46952.0,13321.0,22411.0,20080.0,7784.0,2557.0
0.0,34.0,80.0,27.0,13277.0,4820.0,5205.0,7686.0,5873.0,5912.0,3108.0,1419.0
0.0,47.0,56.0,97.0,163890.0,36398.0,5364.0,14642.0,22685.0,16349.0,7292.0,3933.0
1.0,14.0,29.0,28.0,1175064.0,101104.0,4634.0,11582.0,6523.0,5699.0,5933.0,8937.0
1.0,44.0,50.0,137.0,618516.0,35036.0,5913.0,8829.0,8637.0,10910.0,1752.0,5708.0
0.0,50.0,60.0,-21.0,1365301.0,145612.0,53037.0,73744.0,17170.0,28344.0,49941.0,5924.0
0.0,64.0,40.0,102.0,382681.0,282334.0,12994.0,9662.0,23253.0,18915.0,7940.0,9060.0
1.0,34.0,30.0,-23.0,744908.0,138712.0,5981.0,29030.0,9229.0,7054.0,8569.0,4513.0
1.0,37.0,63.0,90.0,2872387.0,1073359.0,548374.0,229714.0,224869.0,139982.0,53382.0,28988.0
1.0,47.0,47.0,11.0,2169745.0,113364.0,33219.0,12535.0,16036.0,98104.0,44332.0,19542.0
1.0,0.0,0.0,839.0,218375.0,32740.0,5195.0,6608.0,2232.0,7497.0,3498.0,2314.0
0.0,0.0,0.0,2047.0,459284.0,39377.0,14201.0,14611.0,9268.0,16624.0,34536.0,21082.0
0.0,44.0,64.0,77.0,110094.0,41096.0,12405.0,15990.0,11173.0,4812.0,4089.0,3492.0
0.0,54.0,75.0,-393.0,721952.0,61905.0,7694.0,45733.0,4955.0,16815.0,14865.0,2603.0
1.0,41.0,1.0,251.0,2510075.0,759067.0,119058.0,201650.0,36345.0,61238.0,41186.0,9442.0
0.0,66.0,26.0,-14.0,335609.0,17697.0,3656.0,4219.0,17542.0,24487.0,29551.0,27843.0
1.0,35.0,50.0,171.0,1240023.0,55210.0,413.0,12212.0,16591.0,10671.0,11986.0,6260.0
1.0,13.0,60.0,201.0,1050590.0,230204.0,115386.0,137920.0,50321.0,17831.0,11596.0,6149.0
1.0,50.0,48.0,40.0,1236808.0,184021.0,42509.0,10840.0,7344.0,7505.0,7497.0,3518.0
1.0,47.0,66.0,119.0,2505060.0,117705.0,7048.0,33277.0,16195.0,34713.0,43178.0,15464.0
1.0,8.0,35.0,4.0,438328.0,592480.0,40537.0,22617.0,17867.0,15319.0,8293.0,5043.0
0.0,63.0,69.0,80.0,6227.0,3127.0,10027.0,3598.0,3353.0,9764.0,2111.0,4198.0
1.0,48.0,56.0,-4.0,1287135.0,583180.0,167931.0,24058.0,23311.0,30851.0,24071.0,6171.0
0.0,60.0,66.0,-25.0,400300.0,259324.0,37518.0,5401.0,29341.0,15362.0,3051.0,3313.0
0.0,0.0,0.0,-2048.0,548453.0,95457.0,6175.0,17228.0,9289.0,24252.0,30429.0,14440.0
1.0,43.0,35.0,45.0,323256.0,270568.0,35233.0,19827.0,30256.0,16534.0,25031.0,12882.0
0.0,77.0,40.0,163.0,62852.0,221702.0,173878.0,61032.0,43122.0,32365.0,22552.0,34231.0
1.0,43.0,74.0,33.0,838491.0,468074.0,53566.0,62241.0,21207.0,22235.0,14351.0,28326.0
1.0,29.0,44.0,26.0,2101070.0,80717.0,40038.0,70653.0,16757.0,37697.0,22043.0,17454.0
1.0,80.0,50.0,27.0,6498.0,16166.0,10558.0,5673.0,6705.0,6678.0,4056.0,3954.0
1.0,34.0,30.0,27.0,745693.0,67411.0,19601.0,2070.0,12409.0,9250.0,3224.0,2958.0
1.0,16.0,48.0,168.0,1642017.0,1198336.0,158331.0,43192.0,75817.0,32607.0,37888.0,28197.0
1.0,38.0,60.0,6.0,1165858.0,124675.0,38490.0,13635.0,8588.0,22495.0,25010.0,9829.0
0.0,57.0,64.0,61.0,7092.0,8668.0,4851.0,9239.0,6480.0,13106.0,4562.0,4193.0
0.0,63.0,53.0,37.0,1312070.0,258064.0,20180.0,19877.0,14268.0,16775.0,13504.0,9232.0
1.0,37.0,56.0,-27.0,925380.0,265757.0,108166.0,11332.0,14277.0,120129.0,49412.0,22092.0
0.0,60.0,40.0,-11.0,158427.0,27048.0,2900.0,2727.0,4464.0,2396.0,2231.0,1007.0
1.0,38.0,56.0,92.0,724757.0,200297.0,77063.0,41170.0,9329.0,46079.0,14019.0,2160.0
0.0,21.0,60.0,28.0,8018.0,6500.0,1819.0,11046.0,6516.0,5146.0,2131.0,1457.0
0.0,70.0,64.0,-9.0,68968.0,75255.0,13561.0,8163.0,19910.0,14943.0,12295.0,3045.0
0.0,74.0,40.0,51.0,5097.0,14515.0,6439.0,2514.0,5218.0,7732.0,6640.0,3444.0
0.0,77.0,14.0,5.0,896292.0,20921.0,10275.0,23743.0,18831.0,8681.0,19822.0,2376.0
1.0,53.0,83.0,72.0,9230.0,4941.0,2192.0,11170.0,10618.0,9415.0,8240.0,6822.0
1.0,54.0,48.0,-44.0,531151.0,430762.0,161511.0,57227.0,17796.0,33526.0,26204.0,2175.0
0.0,30.0,74.0,252.0,250795.0,280440.0,158836.0,68118.0,39564.0,70033.0,43528.0,5037.0
1.0,78.0,87.0,45.0,1036055.0,106870.0,18771.0,38944.0,21939.0,21938.0,4091.0,2269.0
0.0,37.0,38.0,5.0,323163.0,55235.0,34506.0,24326.0,9130.0,12720.0,10044.0,849.0
1.0,30.0,44.0,165.0,649069.0,449577.0,30465.0,75968.0,29943.0,17881.0,26913.0,8117.0
0.0,38.0,43.0,-164.0,47639.0,42336.0,7515.0,1285.0,2239.0,3709.0,3368.0,214.0
0.0,38.0,41.0,224.0,1634057.0,425415.0,19295.0,142616.0,6572.0,74567.0,56740.0,4130.0
0.0,30.0,67.0,-237.0,128504.0,112540.0,44245.0,23722.0,17179.0,7080.0,3042.0,1118.0
0.0,44.0,50.0,39.0,19622.0,26192.0,15029.0,8717.0,7311.0,7655.0,2120.0,1982.0
0.0,56.0,44.0,84.0,1817666.0,259465.0,22213.0,71445.0,69577.0,105431.0,141042.0,29641.0
1.0,38.0,20.0,50.0,879674.0,254405.0,13315.0,17421.0,22720.0,36824.0,35783.0,65594.0
0.0,70.0,87.0,114.0,101556.0,26463.0,24639.0,9161.0,13125.0,4767.0,5952.0,3128.0
0.0,56.0,64.0,48.0,131394.0,21693.0,3179.0,4264.0,7928.0,6130.0,8491.0,6813.0
0.0,56.0,69.0,136.0,88907.0,27556.0,19591.0,28030.0,4841.0,9162.0,7062.0,851.0
1.0,48.0,54.0,107.0,798952.0,34962.0,3290.0,8850.0,2624.0,9396.0,1845.0,3653.0
1.0,35.0,38.0,-27.0,424558.0,20421.0,5788.0,1987.0,3665.0,1538.0,1121.0,658.0
1.0,70.0,51.0,-37.0,8488.0,14027.0,18064.0,14777.0,57761.0,29477.0,11371.0,4205.0
0.0,24.0,57.0,153.0,222611.0,71244.0,20754.0,62218.0,8978.0,116367.0,6193.0,1752.0
1.0,48.0,48.0,-38.0,2694138.0,506772.0,303858.0,168562.0,101596.0,75918.0,59044.0,28336.0
0.0,10.0,61.0,117.0,2169413.0,542762.0,143766.0,65076.0,30929.0,46110.0,25767.0,6123.0
1.0,0.0,0.0,2047.0,667616.0,69439.0,10749.0,12480.0,20211.0,371182.0,344271.0,82608.0
1.0,75.0,16.0,-151.0,1194272.0,42314.0,19622.0,2786.0,8177.0,29316.0,25707.0,3677.0
1.0,66.0,88.0,34.0,3248.0,17841.0,18017.0,15900.0,12676.0,15202.0,4353.0,5312.0
0.0,38.0,41.0,88.0,577666.0,89844.0,13693.0,9284.0,28050.0,9775.0,2423.0,1434.0
0.0,35.0,63.0,90.0,195094.0,64741.0,15863.0,8371.0,8270.0,6226.0,1237.0,732.0
0.0,51.0,75.0,-22.0,739102.0,121126.0,28428.0,33256.0,20454.0,17335.0,8996.0,2342.0
1.0,38.0,60.0,11.0,955972.0,436749.0,44077.0,35610.0,24920.0,25515.0,13211.0,4426.0
0.0,57.0,24.0,39.0,18649.0,30799.0,6747.0,1295.0,9468.0,28800.0,19586.0,14497.0
1.0,26.0,66.0,267.0,1011953.0,57712.0,64156.0,25515.0,9241.0,13708.0,8298.0,1333.0
1.0,1.0,63.0,25.0,439158.0,20326.0,28437.0,3143.0,3107.0,2108.0,6711.0,6895.0
1.0,26.0,17.0,35.0,95616.0,142090.0,4478.0,8781.0,12392.0,7008.0,16317.0,12531.0
1.0,93.0,40.0,84.0,8014.0,2698.0,10097.0,4893.0,13878.0,12091.0,7066.0,2664.0
0.0,56.0,56.0,52.0,15021.0,16639.0,5686.0,3788.0,11322.0,10461.0,2490.0,3972.0
1.0,61.0,60.0,37.0,564988.0,241586.0,57894.0,24173.0,71639.0,72923.0,13515.0,8694.0
0.0,0.0,0.0,2047.0,625744.0,220235.0,74654.0,26728.0,44611.0,159520.0,179870.0,39381.0
1.0,0.0,0.0,1769.0,1298838.0,513948.0,91140.0,182030.0,107446.0,92182.0,43655.0,46050.0
0.0,0.0,0.0,2047.0,752759.0,385921.0,100699.0,32176.0,21920.0,372051.0,133846.0,47291.0
1.0,50.0,54.0,91.0,485337.0,333391.0,25712.0,20669.0,31755.0,37388.0,21944.0,16110.0
1.0,69.0,35.0,11.0,143803.0,119188.0,12399.0,11924.0,60105.0,48439.0,36495.0,10540.0
1.0,37.0,47.0,194.0,376901.0,114119.0,25077.0,8943.0,26317.0,14138.0,13506.0,2625.0
0.0,27.0,26.0,-154.0,1792512.0,928250.0,59490.0,41480.0,32454.0,64740.0,96017.0,9703.0
1.0,50.0,70.0,292.0,1449261.0,175959.0,69436.0,263645.0,29880.0,69568.0,55669.0,8020.0
0.0,0.0,0.0,-90.0,210242.0,44001.0,17320.0,20360.0,3159.0,94445.0,1111.0,898.0
0.0,48.0,74.0,180.0,408619.0,87909.0,5220.0,8794.0,5008.0,24673.0,5902.0,601.0
1.0,29.0,53.0,103.0,109936.0,33220.0,2874.0,1352.0,1144.0,7993.0,36348.0,5376.0
0.0,56.0,80.0,16.0,455040.0,99020.0,52929.0,18344.0,66813.0,15851.0,8622.0,7621.0
1.0,8.0,47.0,-136.0,3308379.0,183527.0,59520.0,8942.0,12212.0,12785.0,48958.0,3223.0
0.0,57.0,75.0,-117.0,341780.0,37868.0,4192.0,1816.0,1441.0,2058.0,271.0,299.0
0.0,66.0,57.0,17.0,381623.0,22192.0,3730.0,2753.0,1510.0,4183.0,1366.0,1227.0
0.0,78.0,51.0,38.0,6360.0,12761.0,3139.0,14662.0,11918.0,33559.0,4485.0,15302.0
0.0,0.0,0.0,-73.0,121099.0,20199.0,4782.0,7266.0,4921.0,8108.0,953.0,826.0
1.0,60.0,30.0,48.0,180236.0,176642.0,27460.0,18385.0,15183.0,13222.0,5497.0,4210.0
1.0,23.0,50.0,-12.0,2054923.0,425015.0,136995.0,36400.0,48002.0,24699.0,12543.0,6969.0
1.0,41.0,53.0,54.0,21868.0,10055.0,16992.0,9579.0,19241.0,5311.0,21864.0,17980.0
0.0,47.0,61.0,32.0,87301.0,69347.0,19032.0,6785.0,13111.0,11594.0,4309.0,3617.0
0.0,0.0,0.0,2047.0,2559765.0,69810.0,74823.0,98546.0,144818.0,81696.0,63794.0,59107.0
0.0,57.0,81.0,26.0,1276.0,1621.0,3872.0,2558.0,3406.0,1469.0,1337.0,1357.0
0.0,0.0,0.0,-2048.0,329470.0,179543.0,4447.0,11916.0,15868.0,31166.0,24389.0,11551.0
0.0,0.0,0.0,2047.0,600113.0,64443.0,14353.0,17460.0,12959.0,29943.0,17501.0,15245.0
1.0,37.0,51.0,-78.0,71202.0,30796.0,2209.0,3004.0,2803.0,2507.0,1131.0,611.0
0.0,0.0,0.0,2047.0,744884.0,208396.0,40431.0,46693.0,71045.0,204745.0,174443.0,55909.0
0.0,0.0,0.0,2047.0,734271.0,861941.0,33112.0,37194.0,184744.0,162511.0,115181.0,63251.0
1.0,48.0,51.0,140.0,1378198.0,163491.0,23227.0,35551.0,12041.0,9510.0,6358.0,1735.0
1.0,43.0,27.0,253.0,255698.0,125669.0,10631.0,5032.0,8918.0,14548.0,10511.0,2137.0
0.0,37.0,47.0,-51.0,225938.0,26134.0,2351.0,6890.0,4692.0,13831.0,4123.0,890.0
0.0,43.0,51.0,-170.0,322632.0,20622.0,14649.0,24332.0,2783.0,75030.0,1328.0,488.0
0.0,38.0,83.0,185.0,18920.0,33817.0,24322.0,18313.0,21650.0,17334.0,5016.0,8558.0
1.0,35.0,24.0,9.0,51181.0,79337.0,1392.0,23050.0,31278.0,32402.0,18348.0,10618.0
1.0,8.0,48.0,-89.0,336505.0,823909.0,142218.0,133954.0,23505.0,40991.0,36841.0,27764.0
1.0,47.0,48.0,256.0,1038957.0,590323.0,47485.0,79554.0,36019.0,61177.0,69764.0,9533.0
1.0,37.0,35.0,-42.0,212877.0,142628.0,22393.0,16364.0,9404.0,8005.0,4188.0,2417.0
0.0,51.0,48.0,-91.0,369296.0,73899.0,19487.0,6235.0,5137.0,4805.0,845.0,646.0
0.0,0.0,0.0,2047.0,352193.0,375347.0,16070.0,52661.0,72596.0,261022.0,493367.0,106094.0
1.0,44.0,69.0,70.0,884500.0,144168.0,25016.0,32267.0,19468.0,17953.0,13076.0,8646.0
0.0,0.0,0.0,-2048.0,585812.0,119448.0,42603.0,56323.0,52002.0,474206.0,379635.0,111182.0
0.0,67.0,63.0,-61.0,78988.0,119360.0,31010.0,20452.0,15244.0,7721.0,9817.0,4927.0
1.0,51.0,26.0,26.0,616599.0,31650.0,7836.0,3978.0,4685.0,11044.0,7724.0,6754.0
0.0,23.0,24.0,377.0,37855.0,63529.0,15227.0,4214.0,4888.0,8011.0,5401.0,407.0
1.0,8.0,44.0,53.0,989883.0,143556.0,31401.0,7022.0,46624.0,17192.0,6390.0,12864.0
1.0,24.0,50.0,-220.0,1466073.0,458835.0,85220.0,50239.0,32237.0,54729.0,14310.0,16125.0
0.0,61.0,81.0,109.0,3913892.0,355755.0,157636.0,45994.0,18020.0,45990.0,24323.0,14891.0
1.0,61.0,50.0,-21.0,14694.0,14353.0,3312.0,13015.0,4457.0,8776.0,3147.0,3132.0
0.0,47.0,44.0,-17.0,129987.0,147964.0,1335.0,4552.0,3034.0,22260.0,8817.0,610.0
0.0,27.0,51.0,61.0,853862.0,776163.0,41846.0,40641.0,12203.0,29907.0,15314.0,7688.0
1.0,14.0,37.0,45.0,813997.0,107136.0,8116.0,10571.0,7002.0,10322.0,11999.0,6265.0
0.0,0.0,0.0,-2048.0,566815.0,242912.0,43491.0,10525.0,6737.0,227711.0,169510.0,17025.0
0.0,61.0,48.0,57.0,488669.0,234008.0,76853.0,72750.0,17539.0,43690.0,21824.0,18119.0
1.0,53.0,88.0,449.0,842691.0,40370.0,13378.0,67039.0,20859.0,17911.0,4641.0,4381.0
1.0,0.0,0.0,2047.0,993581.0,312228.0,104308.0,140935.0,98113.0,205034.0,130996.0,62761.0
0.0,50.0,47.0,38.0,104453.0,71721.0,18471.0,15463.0,8745.0,18182.0,7780.0,15102.0
1.0,67.0,88.0,3.0,24005.0,4971.0,10702.0,8887.0,3116.0,5708.0,2307.0,4654.0
1.0,64.0,74.0,-107.0,1639010.0,102435.0,169038.0,49052.0,35798.0,43924.0,45625.0,3936.0
1.0,69.0,61.0,42.0,13851.0,22711.0,11740.0,9965.0,26806.0,14784.0,6641.0,3670.0
1.0,47.0,47.0,56.0,418720.0,55702.0,6432.0,22742.0,14850.0,53964.0,23386.0,21522.0
0.0,41.0,90.0,-2.0,202545.0,34436.0,51419.0,9499.0,6301.0,6306.0,6841.0,6903.0
0.0,67.0,48.0,57.0,6776.0,8392.0,6395.0,17854.0,11664.0,19609.0,5620.0,1676.0
0.0,44.0,63.0,0.0,633325.0,1077673.0,330032.0,27909.0,26101.0,45745.0,35637.0,10309.0
1.0,69.0,40.0,-133.0,100742.0,24430.0,18196.0,59343.0,81774.0,21571.0,8504.0,4325.0
1.0,38.0,23.0,20.0,44754.0,65094.0,6037.0,19340.0,16182.0,26707.0,10095.0,19471.0
0.0,60.0,29.0,81.0,263107.0,48680.0,1082.0,9256.0,11506.0,4551.0,3034.0,770.0
1.0,0.0,0.0,2047.0,1732442.0,315915.0,98447.0,122321.0,101663.0,106013.0,123758.0,63401.0
1.0,91.0,34.0,-39.0,10732.0,5987.0,2158.0,16000.0,13154.0,80674.0,36437.0,18921.0
0.0,35.0,69.0,156.0,576664.0,20569.0,21978.0,21126.0,13371.0,10140.0,8843.0,4869.0
0.0,51.0,69.0,-221.0,170333.0,166500.0,20406.0,18798.0,10473.0,4982.0,14373.0,4255.0
1.0,64.0,63.0,136.0,1612205.0,138977.0,42752.0,38321.0,9908.0,26860.0,41840.0,6098.0
1.0,10.0,53.0,13.0,1530927.0,301855.0,41695.0,32649.0,18253.0,8771.0,3012.0,3330.0
1.0,44.0,67.0,17.0,351002.0,8366.0,4487.0,7927.0,1148.0,3468.0,6581.0,547.0
1.0,74.0,11.0,10.0,10957.0,20620.0,1849.0,6638.0,11360.0,17435.0,11099.0,3783.0
0.0,77.0,69.0,97.0,444491.0,40951.0,18589.0,15199.0,18598.0,18258.0,4960.0,2658.0
0.0,60.0,80.0,76.0,9730.0,49376.0,1747.0,12984.0,2006.0,5054.0,4329.0,1520.0
1.0,50.0,61.0,-136.0,796295.0,57216.0,19492.0,27147.0,8658.0,19344.0,9266.0,11101.0
1.0,43.0,51.0,-17.0,1261056.0,240595.0,95766.0,13443.0,55023.0,32536.0,14089.0,6820.0
1.0,41.0,66.0,-101.0,500310.0,190306.0,33109.0,38856.0,3114.0,26692.0,4507.0,811.0
1.0,30.0,63.0,33.0,1242214.0,1112965.0,79913.0,232501.0,143728.0,82804.0,88136.0,18588.0
0.0,64.0,63.0,-27.0,39154.0,23733.0,44974.0,9217.0,31036.0,12360.0,10676.0,5716.0
1.0,29.0,47.0,21.0,232017.0,57157.0,4691.0,4557.0,5579.0,6377.0,6013.0,685.0
1.0,20.0,50.0,9.0,20590.0,27542.0,12932.0,9940.0,3509.0,17042.0,7728.0,5268.0
0.0,44.0,60.0,-19.0,1243553.0,122697.0,285443.0,4602.0,16107.0,49593.0,49314.0,3346.0
1.0,24.0,51.0,-78.0,556167.0,378092.0,3865.0,7169.0,4359.0,9080.0,6686.0,8952.0
0.0,0.0,0.0,2047.0,211617.0,345260.0,6211.0,23930.0,31506.0,342623.0,232472.0,35126.0
1.0,60.0,47.0,202.0,989751.0,468367.0,127887.0,74155.0,52200.0,74647.0,22732.0,3545.0
1.0,50.0,16.0,-69.0,743275.0,34243.0,8219.0,36488.0,6895.0,67304.0,7380.0,2194.0
1.0,50.0,43.0,51.0,567769.0,225376.0,5821.0,16686.0,27158.0,22318.0,9509.0,16929.0
1.0,20.0,81.0,109.0,422322.0,58808.0,54085.0,25067.0,5246.0,8052.0,17977.0,7932.0
0.0,56.0,67.0,24.0,264112.0,98874.0,13567.0,36783.0,4572.0,121019.0,4101.0,2483.0
0.0,75.0,40.0,129.0,266246.0,63186.0,10577.0,6594.0,19507.0,22665.0,6158.0,4212.0
0.0,60.0,51.0,210.0,205199.0,15130.0,2175.0,1996.0,1214.0,3258.0,2513.0,203.0
1.0,54.0,64.0,-5.0,241373.0,101092.0,39501.0,4822.0,3268.0,13309.0,15188.0,4772.0
1.0,93.0,20.0,214.0,1048205.0,118263.0,1594.0,31611.0,4886.0,20574.0,23817.0,7343.0
1.0,40.0,61.0,-203.0,735456.0,487187.0,47132.0,129098.0,48002.0,81050.0,26853.0,6778.0
1.0,24.0,40.0,72.0,731548.0,250200.0,42722.0,52951.0,17095.0,20621.0,5278.0,6884.0
0.0,27.0,90.0,67.0,482.0,10658.0,14986.0,4878.0,7418.0,2154.0,2252.0,1994.0
0.0,30.0,66.0,-41.0,511710.0,111692.0,73435.0,27852.0,19959.0,49866.0,113424.0,4165.0
1.0,27.0,38.0,106.0,928769.0,141626.0,9816.0,13119.0,7322.0,4001.0,6011.0,3653.0
1.0,41.0,38.0,60.0,443063.0,25897.0,2565.0,3137.0,3920.0,4222.0,4834.0,479.0
1.0,38.0,54.0,155.0,163457.0,27622.0,6961.0,1322.0,1911.0,1317.0,727.0,604.0
0.0,37.0,24.0,-135.0,305077.0,31275.0,9425.0,5547.0,5134.0,6581.0,3046.0,2394.0
0.0,53.0,70.0,26.0,7137.0,11518.0,22106.0,13873.0,5808.0,2457.0,1793.0,1940.0
0.0,41.0,27.0,121.0,267201.0,120235.0,12111.0,3491.0,2707.0,11106.0,4154.0,936.0
1.0,57.0,30.0,-61.0,2215010.0,346799.0,42284.0,28062.0,29176.0,34206.0,6789.0,19962.0
1.0,38.0,84.0,-86.0,586933.0,25099.0,14518.0,9775.0,7522.0,6095.0,1424.0,839.0
0.0,38.0,43.0,200.0,152568.0,82088.0,5752.0,29642.0,12115.0,6290.0,15484.0,11262.0
0.0,78.0,60.0,0.0,78067.0,14548.0,6173.0,7159.0,7570.0,4911.0,1045.0,982.0
0.0,11.0,26.0,-37.0,205456.0,200397.0,21927.0,14239.0,3163.0,36814.0,5836.0,1450.0
0.0,66.0,57.0,61.0,318032.0,89032.0,20928.0,12538.0,9927.0,54217.0,28213.0,23216.0
0.0,50.0,78.0,9.0,6723.0,11568.0,4985.0,4928.0,5940.0,6361.0,942.0,2072.0
1.0,38.0,43.0,-7.0,303326.0,10719.0,33707.0,17345.0,12563.0,14034.0,18468.0,3570.0
1.0,43.0,48.0,5.0,113869.0,40819.0,6672.0,3534.0,4077.0,2615.0,2799.0,1159.0
1.0,1.0,44.0,212.0,1768171.0,585838.0,16454.0,31363.0,7194.0,17339.0,20935.0,8841.0
1.0,26.0,60.0,22.0,198052.0,175356.0,36552.0,12648.0,3211.0,14175.0,4849.0,7820.0
1.0,34.0,14.0,22.0,296052.0,149533.0,5348.0,7883.0,8809.0,8712.0,2555.0,1059.0
1.0,10.0,67.0,413.0,393112.0,163715.0,109773.0,75267.0,68511.0,22562.0,13513.0,6259.0
0.0,67.0,75.0,179.0,1562769.0,215478.0,67686.0,73052.0,13015.0,17111.0,15246.0,9356.0
0.0,67.0,56.0,-5.0,140050.0,84014.0,8154.0,10383.0,31875.0,31732.0,14325.0,5504.0
1.0,44.0,48.0,53.0,1930865.0,844364.0,238900.0,298910.0,135359.0,114354.0,107554.0,42784.0
1.0,54.0,30.0,3.0,10589.0,26880.0,10875.0,5679.0,4153.0,6246.0,2791.0,2402.0
1.0,50.0,54.0,218.0,580793.0,30793.0,9054.0,6602.0,8466.0,4687.0,1754.0,1840.0
0.0,47.0,100.0,106.0,3059285.0,656076.0,748018.0,147336.0,168703.0,65925.0,163364.0,84926.0
0.0,40.0,67.0,-13.0,310308.0,71506.0,4682.0,14166.0,14944.0,9538.0,13877.0,3491.0
1.0,54.0,84.0,99.0,2024061.0,304325.0,99980.0,152857.0,53766.0,32481.0,8639.0,5881.0
1.0,0.0,0.0,1996.0,2174204.0,59816.0,75624.0,134382.0,65221.0,138639.0,113258.0,195558.0
1.0,21.0,47.0,35.0,1955925.0,298031.0,84965.0,17243.0,10434.0,10102.0,32157.0,19271.0
1.0,41.0,54.0,2.0,1087165.0,149220.0,11635.0,31051.0,14233.0,14075.0,19650.0,1500.0
0.0,34.0,70.0,251.0,127017.0,63577.0,29685.0,18065.0,27376.0,16562.0,12810.0,11219.0
0.0,51.0,48.0,18.0,732664.0,236376.0,83661.0,59040.0,26728.0,34683.0,36193.0,5265.0
1.0,0.0,0.0,-2048.0,1296415.0,146390.0,108854.0,234149.0,50573.0,106056.0,60469.0,58447.0
1.0,43.0,77.0,292.0,1312205.0,137334.0,30955.0,70445.0,10477.0,41190.0,6494.0,2427.0
1.0,27.0,48.0,29.0,437308.0,245780.0,27214.0,66479.0,25943.0,40040.0,29330.0,2958.0
1.0,61.0,74.0,33.0,458519.0,6869.0,1475.0,19388.0,10522.0,9295.0,5051.0,4987.0
0.0,0.0,0.0,-10.0,32999.0,21069.0,5546.0,6381.0,2517.0,21421.0,900.0,508.0
1.0,37.0,70.0,-458.0,70704.0,10733.0,6071.0,2137.0,1193.0,1104.0,637.0,316.0
0.0,0.0,0.0,2047.0,1016401.0,59123.0,6722.0,75468.0,32720.0,368066.0,315099.0,96240.0
1.0,4.0,47.0,-3.0,1148425.0,692686.0,272613.0,77291.0,114662.0,32212.0,30578.0,6961.0
0.0,69.0,60.0,34.0,27827.0,13190.0,2719.0,8835.0,4762.0,3128.0,1630.0,1037.0
1.0,50.0,54.0,54.0,1276274.0,204305.0,42181.0,61260.0,56286.0,42454.0,9829.0,3562.0
1.0,43.0,38.0,68.0,181468.0,20780.0,7562.0,2583.0,6977.0,8135.0,3732.0,2666.0
0.0,0.0,0.0,-2048.0,823970.0,250014.0,141574.0,81375.0,20307.0,214926.0,167772.0,19403.0
1.0,47.0,30.0,-8.0,674610.0,172392.0,7089.0,12529.0,19478.0,118096.0,30987.0,34931.0
1.0,0.0,0.0,2047.0,1327675.0,280953.0,64241.0,48035.0,97748.0,346215.0,131482.0,62815.0
0.0,0.0,0.0,-2048.0,407058.0,140595.0,8883.0,11538.0,8316.0,572717.0,224802.0,83240.0
1.0,51.0,53.0,-22.0,1301363.0,65244.0,124046.0,17926.0,25599.0,9671.0,7955.0,14764.0
1.0,44.0,74.0,20.0,13327.0,9667.0,2332.0,5070.0,4346.0,4584.0,4899.0,4214.0
1.0,0.0,0.0,1896.0,3063300.0,1243561.0,140786.0,575099.0,315922.0,839996.0,164505.0,337321.0
